"","Date","Holiday","WeekDay","Month","Day","Year","wind_dir_trig_to_degrees","surface_air_temperature","total_precipitation","surface_wind_speed","to_east","to_west","Daily.Mean.PM2.5.Concentration","Daily.Max.1.hour.NO2.Concentration","holidaybin","Jan1st","month","day","first_day","to_north","Violent","Property"
"163",2014-06-11,NA,4,NA,NA,NA,-75.9597883757003,295.503960927327,5.67124225199223e-05,5.85344350834688,0,1,7,22.3,0,0,6,11,0,0,33,84
"164",2014-06-12,NA,5,NA,NA,NA,-58.3342938830284,293.013167063395,0.000158588401973248,7.23282412687937,0,1,5.5,17.4,0,0,6,12,0,0,39,80
"165",2014-06-13,NA,6,NA,NA,NA,-1.35918710558705,295.457490285238,8.34080080191294e-05,4.44655913114548,0,1,8.15,28.6,0,0,6,13,0,0,32,74
"166",2014-06-14,NA,7,NA,NA,NA,132.096986389361,291.958721160889,4.82662496873824e-06,7.09816222389539,1,0,6.05,12.5,0,0,6,14,0,1,47,91
"167",2014-06-15,NA,1,NA,NA,NA,75.6932767410859,291.540252685547,1.49684862989452e-09,4.20226514339447,1,0,7,43,0,0,6,15,0,0,52,87
"168",2014-06-16,NA,2,NA,NA,NA,7.01829275633769,296.566382090251,1.40415172578582e-06,2.5796447172761,1,0,17.2,38.7,0,0,6,16,0,0,39,104
"169",2014-06-17,NA,3,NA,NA,NA,75.7205458787945,299.186182657878,3.69819657256206e-05,4.83327865600586,1,0,14.1,18.6,0,0,6,17,0,0,33,81
"170",2014-06-18,NA,4,NA,NA,NA,75.6845650111038,299.274943033854,7.45533519269278e-05,6.93331776062648,1,0,18.9,20.6,0,0,6,18,0,0,28,90
"171",2014-06-19,"Juneteenth",5,6,19,2014,-16.0047413461682,296.987134297689,0.000176560773979872,5.03110547860463,0,1,9.4,17.6,1,1,6,19,0,0,28,91
"172",2014-06-20,NA,6,NA,NA,NA,79.7958770471671,293.0116259257,6.1263533186563e-09,5.08657269676526,1,0,6.5,29.4,0,0,6,20,0,0,30,104
"173",2014-06-21,NA,7,NA,NA,NA,-91.098547057795,293.773031870524,1.61102329232499e-05,2.88708757360776,0,1,8.75,31.9,0,0,6,21,0,1,34,88
"174",2014-06-22,NA,1,NA,NA,NA,-116.508653351613,293.265712738037,3.9564484419922e-05,2.41023512432973,0,1,9.6,19.2,0,0,6,22,0,1,36,62
"175",2014-06-23,NA,2,NA,NA,NA,-14.6139530828651,294.592358907064,4.56540580155244e-06,5.93996089696884,0,1,7.15,23.3,0,0,6,23,0,0,42,94
"176",2014-06-24,NA,3,NA,NA,NA,-3.10979405762186,294.934205373128,1.67534949824244e-06,6.94297077258428,0,1,6.15,NA,0,0,6,24,0,0,52,98
"177",2014-06-25,NA,4,NA,NA,NA,-3.29714812859854,297.146399180094,2.96157964214672e-05,6.19830459356308,0,1,9.25,13.8,0,0,6,25,0,0,28,94
"178",2014-06-26,NA,5,NA,NA,NA,128.753704952043,296.962465922038,1.48765311678289e-05,6.05355219046275,1,0,5,16.9,0,0,6,26,0,1,28,86
"179",2014-06-27,NA,6,NA,NA,NA,-23.1775221424118,296.7770652771,2.8991000969351e-05,4.74277646342913,0,1,6.7,15.2,0,0,6,27,0,0,31,98
"180",2014-06-28,NA,7,NA,NA,NA,-35.6506074487524,295.186281840007,2.21118824554149e-06,4.59354471166929,0,1,6.45,13.7,0,0,6,28,0,0,46,101
"181",2014-06-29,NA,1,NA,NA,NA,5.2540148535327,295.437747955322,1.07326479792391e-06,5.3604600528876,1,0,7.85,15.7,0,0,6,29,0,0,31,82
"182",2014-06-30,NA,2,NA,NA,NA,-2.11879243162122,296.082963307699,2.54570359932889e-06,5.21683951218923,0,1,6.35,22.5,0,0,6,30,0,0,26,78
"183",2014-07-01,NA,3,NA,NA,NA,3.92355190053945,298.296590169271,6.56108386465348e-06,6.03412232796351,1,0,10.95,18.3,0,0,7,1,1,0,52,93
"184",2014-07-02,NA,4,NA,NA,NA,17.000607592132,300.223676045736,1.58342445502058e-05,4.64340896407763,1,0,16.7,21.5,0,0,7,2,0,0,37,70
"185",2014-07-03,NA,5,NA,NA,NA,32.8792912554694,299.836641947428,7.26223612825076e-05,2.51532832657297,1,0,12.7,28.1,0,0,7,3,0,0,22,96
"186",2014-07-04,"4th of July",6,7,4,2014,91.2495484025737,294.412428538005,1.92316547185101e-05,9.02172416448593,1,0,7.7,10.9,1,1,7,4,0,1,37,61
"187",2014-07-05,NA,7,NA,NA,NA,136.155864233047,292.654205322266,7.29506309554056e-11,6.33798782030741,1,0,5.7,15.1,0,0,7,5,0,1,45,70
"188",2014-07-06,NA,1,NA,NA,NA,42.618782991536,294.756028493245,3.178165841566e-15,5.09757151206334,1,0,9.5,14.7,0,0,7,6,0,0,39,93
"189",2014-07-07,NA,2,NA,NA,NA,33.9359276027314,297.979208628337,3.6620691753105e-07,7.20621329545975,1,0,13.9,26.5,0,0,7,7,0,0,32,95
"190",2014-07-08,NA,3,NA,NA,NA,37.035009613103,299.169976552327,1.63741340064846e-05,7.37391934792201,1,0,13.8,28.2,0,0,7,8,0,0,23,88
"191",2014-07-09,NA,4,NA,NA,NA,48.4362237685677,297.298834482829,1.86504645777556e-05,5.3377914528052,1,0,8.15,23.2,0,0,7,9,0,0,29,103
"192",2014-07-10,NA,5,NA,NA,NA,-67.7809500022171,296.212743123372,2.93181122591098e-05,4.34849080443382,0,1,8.4,21.3,0,0,7,10,0,0,43,90
"193",2014-07-11,NA,6,NA,NA,NA,-118.860173526309,296.297529856364,3.51838983381943e-05,3.14643369118373,0,1,10.05,17.1,0,0,7,11,0,1,34,93
"194",2014-07-12,NA,7,NA,NA,NA,3.13627802056348,297.674884796143,1.44249437047013e-05,4.84161492188772,1,0,9.7,19.7,0,0,7,12,0,0,37,84
"195",2014-07-13,NA,1,NA,NA,NA,9.5777095605397,298.105959574382,3.0786098553411e-06,6.58240046103795,1,0,10.75,31.1,0,0,7,13,0,0,36,87
"196",2014-07-14,NA,2,NA,NA,NA,29.4093273053354,298.913593292236,0.00011558661935851,4.03829096754392,1,0,10.95,31.9,0,0,7,14,0,0,33,95
"197",2014-07-15,NA,3,NA,NA,NA,73.2488549203468,297.408288319906,0.000386123570327375,3.1280209372441,1,0,12.8,33.5,0,0,7,15,0,0,31,93
"198",2014-07-16,NA,4,NA,NA,NA,124.939050377666,295.068042755127,0.000141925913341427,4.622560719649,1,0,8.4,18.3,0,0,7,16,0,1,28,102
"199",2014-07-17,NA,5,NA,NA,NA,134.509944807013,294.071846008301,7.13276288403601e-08,5.02662673592567,1,0,9.85,37.4,0,0,7,17,0,1,38,89
"200",2014-07-18,NA,6,NA,NA,NA,-74.6015319855358,294.710648854574,3.5631055883556e-09,3.32757358253002,0,1,8.85,30.8,0,0,7,18,0,0,40,87
"201",2014-07-19,NA,7,NA,NA,NA,-44.3533689430226,295.59689839681,1.37145260324193e-06,3.94661590953668,0,1,8.6,27.8,0,0,7,19,0,0,49,69
"202",2014-07-20,NA,1,NA,NA,NA,-77.7356312990846,295.418383280436,4.01632111864577e-06,2.8028885871172,0,1,7.5,15.2,0,0,7,20,0,0,37,102
"203",2014-07-21,NA,2,NA,NA,NA,-35.2305154497766,296.202489217122,1.02130975392356e-05,4.15269684791565,0,1,6.2,17.6,0,0,7,21,0,0,38,98
"204",2014-07-22,NA,3,NA,NA,NA,-5.41116965343551,297.495413462321,8.20761185120015e-06,4.59838905930519,0,1,7.3,21.4,0,0,7,22,0,0,36,87
"205",2014-07-23,NA,4,NA,NA,NA,24.6879543405649,299.229829152425,2.26573009361649e-06,5.04724575082461,1,0,10.1,21.6,0,0,7,23,0,0,38,91
"206",2014-07-24,NA,5,NA,NA,NA,58.2639441476085,296.05998357137,3.82575784068501e-06,5.23562817772229,1,0,6.85,18.8,0,0,7,24,0,0,36,102
"207",2014-07-25,NA,6,NA,NA,NA,14.9972906907173,293.987504323324,1.73589198571023e-11,4.55743831396103,1,0,5.85,19.8,0,0,7,25,0,0,30,110
"208",2014-07-26,NA,7,NA,NA,NA,36.9442578402341,296.20179494222,2.54841080185029e-07,3.48267312844594,1,0,10.6,17.3,0,0,7,26,0,0,32,94
"209",2014-07-27,NA,1,NA,NA,NA,24.7420032591715,297.627235412598,0.00015957371502869,4.92369311054548,1,0,8.4,10.8,0,0,7,27,0,0,45,85
"210",2014-07-28,NA,2,NA,NA,NA,81.263613986464,296.317907969157,4.02860872175855e-05,7.71353367964427,1,0,4.55,17.4,0,0,7,28,0,0,24,72
"211",2014-07-29,NA,3,NA,NA,NA,127.928293786294,291.90732828776,8.9915043114767e-08,5.22082350651423,1,0,6.4,16.9,0,0,7,29,0,1,37,93
"212",2014-07-30,NA,4,NA,NA,NA,104.511109027852,292.433497111003,9.50623283794509e-10,3.9097447792689,1,0,9.3,25.3,0,0,7,30,0,1,35,94
"213",2014-07-31,NA,5,NA,NA,NA,39.967750002078,295.462070465088,6.38341476862555e-07,4.27848317225774,1,0,14.3,36.7,0,0,7,31,0,0,41,84
"214",2014-08-01,NA,6,NA,NA,NA,4.25565661588762,295.82389831543,2.51477737265304e-05,5.20498304565748,1,0,15.3,23.6,0,0,8,1,1,0,54,115
"215",2014-08-02,NA,7,NA,NA,NA,-81.314803914803,294.474597930908,3.27073212247342e-05,4.13460913300514,0,1,8.25,13.3,0,0,8,2,0,0,35,70
"216",2014-08-03,NA,1,NA,NA,NA,-41.6954617639669,294.662155151367,7.32904300093651e-05,3.30913574745258,0,1,3.85,16.5,0,0,8,3,0,0,41,82
"217",2014-08-04,NA,2,NA,NA,NA,67.5746057053415,295.39405186971,1.00008822226568e-05,2.57695068667332,1,0,8.55,31.2,0,0,8,4,0,0,34,85
"218",2014-08-05,NA,3,NA,NA,NA,25.7308941703492,297.643998463949,2.87360313322438e-09,1.69720645993948,1,0,11.25,31.7,0,0,8,5,0,0,27,77
"219",2014-08-06,NA,4,NA,NA,NA,125.940297787974,296.240283966064,5.40781048237922e-06,4.22836705048879,1,0,12.9,33.6,0,0,8,6,0,1,38,91
"220",2014-08-07,NA,5,NA,NA,NA,88.6923820222299,295.962179819743,3.62698006813507e-09,5.24079341689746,1,0,10.1,31.3,0,0,8,7,0,0,41,84
"221",2014-08-08,NA,6,NA,NA,NA,-21.3351986118236,294.952303568522,9.40982231370531e-11,3.93868241210779,0,1,11.45,39.4,0,0,8,8,0,0,43,98
"222",2014-08-09,NA,7,NA,NA,NA,-64.4748272560021,296.302519480387,8.86745626410485e-09,2.74900088210901,0,1,15.5,34.9,0,0,8,9,0,0,34,67
"223",2014-08-10,NA,1,NA,NA,NA,-29.2889042629596,296.806896209717,6.47301506617737e-07,3.24260568122069,0,1,15.9,29.3,0,0,8,10,0,0,45,100
"224",2014-08-11,NA,2,NA,NA,NA,-20.0998018471827,295.783808390299,4.12959925254255e-06,5.93388942877452,0,1,8.6,33.3,0,0,8,11,0,0,41,111
"225",2014-08-12,NA,3,NA,NA,NA,-34.1825929862008,295.198585510254,0.000409786899884542,7.99117269118627,0,1,4.5,20.7,0,0,8,12,0,0,21,59
"226",2014-08-13,NA,4,NA,NA,NA,94.6232819404248,295.962004343669,6.97902153963999e-05,6.57653844356537,1,0,7,19.1,0,0,8,13,0,1,36,78
"227",2014-08-14,NA,5,NA,NA,NA,98.9886487689101,293.232139587402,2.89050953246791e-07,5.97803162535032,1,0,8.45,38.4,0,0,8,14,0,1,26,113
"228",2014-08-15,NA,6,NA,NA,NA,117.315634215376,291.960467020671,2.33843201561121e-11,5.28962778051694,1,0,7.05,40.2,0,0,8,15,0,1,36,113
"229",2014-08-16,NA,7,NA,NA,NA,89.2399282421164,293.686250050863,2.24802729368076e-11,3.48228614528974,1,0,9.65,28.1,0,0,8,16,0,0,38,66
"230",2014-08-17,NA,1,NA,NA,NA,99.5904009270472,296.065931955973,7.2883556021455e-06,6.08734285831451,1,0,11.3,31.2,0,0,8,17,0,1,33,70
"231",2014-08-18,NA,2,NA,NA,NA,-87.7713329802081,295.033632914225,2.81440700966584e-07,3.71125410497189,0,1,7.6,23.6,0,0,8,18,0,0,32,90
"232",2014-08-19,NA,3,NA,NA,NA,-68.3468024775094,296.092103322347,1.10965725070855e-05,4.28487335642179,0,1,8.3,18.5,0,0,8,19,0,0,24,104
"233",2014-08-20,NA,4,NA,NA,NA,-11.5364037413979,296.724997202555,1.32854772042871e-06,5.13973126808802,0,1,8.7,29,0,0,8,20,0,0,32,94
"234",2014-08-21,NA,5,NA,NA,NA,21.4711205801657,297.01974105835,1.63542257117418e-05,3.57217195133368,1,0,11,26.9,0,0,8,21,0,0,27,76
"235",2014-08-22,NA,6,NA,NA,NA,-5.66818964590112,297.031724294027,2.45898263528943e-05,3.12514823550979,0,1,8.85,23.4,0,0,8,22,0,0,28,79
"236",2014-08-23,NA,7,NA,NA,NA,-66.3699906916778,294.56009165446,0.000130569872756799,5.17497859398524,0,1,4.9,14.9,0,0,8,23,0,0,38,80
"237",2014-08-24,NA,1,NA,NA,NA,-105.914291178806,293.486694335938,5.88134207646362e-06,4.12068705757459,0,1,5.75,32.1,0,0,8,24,0,1,31,65
"238",2014-08-25,NA,2,NA,NA,NA,-55.441374158484,295.147211710612,9.91534155299229e-08,2.7974468767643,0,1,7,33.7,0,0,8,25,0,0,47,88
"239",2014-08-26,NA,3,NA,NA,NA,3.54048940029548,296.674229939779,1.07860399190087e-26,3.02927391727765,1,0,11.55,39.6,0,0,8,26,0,0,31,84
"240",2014-08-27,NA,4,NA,NA,NA,40.5304975125639,297.866643269857,1.2122355758093e-09,2.92196424926321,1,0,15.95,37.5,0,0,8,27,0,0,30,86
"241",2014-08-28,NA,5,NA,NA,NA,140.898718365474,296.947143554688,7.65190098440797e-07,6.69819829861323,1,0,8.45,30,0,0,8,28,0,1,35,77
"242",2014-08-29,NA,6,NA,NA,NA,-78.926316929967,292.815527598063,5.00642108787937e-11,4.00992397467295,0,1,4.9,21.8,0,0,8,29,0,0,39,96
"243",2014-08-30,"Labor Day Weekend",7,9,30,2014,-22.6975925770882,294.775493621826,1.07046284938406e-05,6.00080917278926,0,1,7.15,23,1,1,8,30,0,0,31,71
"244",2014-08-31,"Labor Day Weekend",1,9,31,2014,19.97300005159,298.499201456706,1.20832817932145e-05,5.8043286104997,1,0,9.9,12.9,1,1,8,31,0,0,58,70
"245",2014-09-01,"Labor Day",2,9,1,2014,57.5004668285644,298.672920227051,4.9903979136919e-05,3.15400710701942,1,0,6.45,19.2,1,1,9,1,1,0,68,90
"246",2014-09-02,NA,3,NA,NA,NA,47.8952534034337,300.024946848551,1.17585381502749e-05,5.49977737665176,1,0,9.95,22.6,0,0,9,2,0,0,45,89
"247",2014-09-03,NA,4,NA,NA,NA,45.537003916871,297.05514272054,2.88706474263663e-06,3.7596430554986,1,0,9.55,34.5,0,0,9,3,0,0,33,70
"248",2014-09-04,NA,5,NA,NA,NA,-28.9837652240422,297.710648854574,1.2168681061131e-06,4.3033198316892,0,1,12.2,27.9,0,0,9,4,0,0,39,88
"249",2014-09-05,NA,6,NA,NA,NA,7.93127847226835,299.050584157308,1.31466761862005e-05,3.99097157021364,1,0,11.65,20.8,0,0,9,5,0,0,43,95
"250",2014-09-06,NA,7,NA,NA,NA,51.258608175371,299.284576416016,5.16629916091915e-06,4.88040466109912,1,0,9.3,16.7,0,0,9,6,0,0,39,92
"251",2014-09-07,NA,1,NA,NA,NA,-76.8535697098707,294.348468780518,1.14909492711738e-05,6.22751877705256,0,1,4,22.4,0,0,9,7,0,0,48,75
"252",2014-09-08,NA,2,NA,NA,NA,-117.412052041081,292.882083892822,3.54079740397894e-07,6.49670980374018,0,1,5.5,19.1,0,0,9,8,0,1,24,84
"253",2014-09-09,NA,3,NA,NA,NA,-103.808902687184,293.172205607096,9.80355662250076e-06,5.80441560347875,0,1,5.6,19.1,0,0,9,9,0,1,37,81
"254",2014-09-10,NA,4,NA,NA,NA,-59.9583246372228,294.184811909993,3.7803886243637e-07,4.47119770447413,0,1,6.1,19,0,0,9,10,0,0,42,91
"255",2014-09-11,NA,5,NA,NA,NA,33.4851529064606,296.810698191325,1.45807976916027e-05,6.94990120331446,1,0,6.25,13.7,0,0,9,11,0,0,27,96
"256",2014-09-12,NA,6,NA,NA,NA,-2.33195185592247,292.974004109701,2.55920267339116e-08,6.11263507604599,0,1,4.1,14.7,0,0,9,12,0,0,41,95
"257",2014-09-13,NA,7,NA,NA,NA,-35.585909026823,290.839726765951,0.000132655972233218,4.86741644144058,0,1,6.5,18.1,0,0,9,13,0,0,31,68
"258",2014-09-14,NA,1,NA,NA,NA,102.933024365574,287.523657480876,4.01719640330533e-08,5.00372099876404,1,0,4.4,26.6,0,0,9,14,0,1,39,71
"259",2014-09-15,NA,2,NA,NA,NA,-87.2980325793793,289.593280792236,2.26548416291767e-17,2.32358046869437,0,1,8.15,20.7,0,0,9,15,0,0,27,88
"260",2014-09-16,NA,3,NA,NA,NA,89.8508442595539,291.457202911377,9.21657486404364e-06,5.84916770458221,1,0,8.2,29.2,0,0,9,16,0,0,32,81
"261",2014-09-17,NA,4,NA,NA,NA,-87.5616463738662,290.711739857992,3.53732628373867e-09,3.03121104836464,0,1,10.4,46.8,0,0,9,17,0,0,35,86
"262",2014-09-18,NA,5,NA,NA,NA,7.56413327225755,291.416798909505,6.63813470131553e-06,2.58962862193584,1,0,14.5,42.3,0,0,9,18,0,0,49,98
"263",2014-09-19,NA,6,NA,NA,NA,-113.001968543851,290.03266398112,1.19872109525613e-07,4.96090589960416,0,1,NA,27.9,0,0,9,19,0,1,33,84
"264",2014-09-20,NA,7,NA,NA,NA,-27.0810657199096,292.420027414958,2.83299592969873e-06,6.26646363735199,0,1,9.5,18.7,0,0,9,20,0,0,43,86
"265",2014-09-21,NA,1,NA,NA,NA,21.5038980661273,294.610303243001,3.73332982831152e-06,3.69940889875094,1,0,10.7,22.5,0,0,9,21,0,0,47,83
"266",2014-09-22,NA,2,NA,NA,NA,120.020296431941,291.386412302653,2.65752930772578e-07,8.54640183846156,1,0,2.8,9.8,0,0,9,22,0,1,25,97
"267",2014-09-23,NA,3,NA,NA,NA,25.4581109671126,287.57807413737,3.11233733230054e-10,4.72288518647353,1,0,4.9,29.2,0,0,9,23,0,0,47,84
"268",2014-09-24,NA,4,NA,NA,NA,-92.9657689164831,289.558731079102,3.08409837988191e-12,6.08724763989449,0,1,6.45,25.4,0,0,9,24,0,1,33,67
"269",2014-09-25,NA,5,NA,NA,NA,-144.633010805606,289.028249104818,0.000453430278867017,7.94186460971832,0,1,3.25,11.6,0,0,9,25,0,1,32,80
"270",2014-09-26,NA,6,NA,NA,NA,-75.6151077517745,290.518733978271,5.28804063905375e-10,5.45459787050883,0,1,7.3,43.5,0,0,9,26,0,0,38,87
"271",2014-09-27,NA,7,NA,NA,NA,-135.161288432851,292.735725402832,0,4.12189926703771,0,1,8.5,44,0,0,9,27,0,1,41,93
"272",2014-09-28,NA,1,NA,NA,NA,57.2976069899481,293.743776957194,2.63304129372776e-22,2.76505045592785,1,0,12.7,33.9,0,0,9,28,0,0,31,91
"273",2014-09-29,NA,2,NA,NA,NA,17.5511000261926,292.828346252441,9.76257090543518e-07,2.3468275765578,1,0,14.4,38.3,0,0,9,29,0,0,40,107
"274",2014-09-30,NA,3,NA,NA,NA,-19.4672835114399,292.306461334229,5.62041532248259e-06,3.67541565497716,0,1,10.65,24.1,0,0,9,30,0,0,46,79
"275",2014-10-01,NA,4,NA,NA,NA,-36.9934025112197,291.552750905355,6.21065446466673e-05,3.49492118755976,0,1,7.75,27.7,0,0,10,1,1,0,34,81
"276",2014-10-02,NA,5,NA,NA,NA,-91.9688017143067,291.664586385091,3.70767763039718e-06,2.13288765400648,0,1,5.95,20.9,0,0,10,2,0,1,31,71
"277",2014-10-03,NA,6,NA,NA,NA,-26.9659374172665,291.034282684326,7.53906952392451e-06,7.00012262662252,0,1,5.1,25.1,0,0,10,3,0,0,38,95
"278",2014-10-04,NA,7,NA,NA,NA,59.4583604488251,289.718811035156,0.00012619085142281,8.81301254034042,1,0,4.95,12.7,0,0,10,4,0,0,59,74
"279",2014-10-05,NA,1,NA,NA,NA,81.6472929287126,282.774862925212,1.74521813667283e-10,5.84062522649765,1,0,6.3,26.3,0,0,10,5,0,0,36,73
"280",2014-10-06,NA,2,NA,NA,NA,2.92493559782773,286.698580423991,2.72066035814532e-07,7.57928385337194,1,0,7.5,26.5,0,0,10,6,0,0,32,64
"281",2014-10-07,NA,3,NA,NA,NA,13.3985451215944,289.703893025716,6.57769217961383e-05,8.50524401664734,1,0,7.65,25,0,0,10,7,0,0,33,89
"282",2014-10-08,NA,4,NA,NA,NA,63.9018142272064,290.596219380697,8.66877510456258e-05,8.76398509740829,1,0,5.35,19.8,0,0,10,8,0,0,24,83
"283",2014-10-09,NA,5,NA,NA,NA,95.5896081611096,288.488850911458,4.18209893648014e-10,6.52593194444974,1,0,5.85,36,0,0,10,9,0,1,39,73
"284",2014-10-10,NA,6,NA,NA,NA,-32.7394465661679,285.708695729574,0.000118345910297956,3.857548336188,0,1,7.4,25.6,0,0,10,10,0,0,34,101
"285",2014-10-11,NA,7,NA,NA,NA,-105.826089268839,285.402127583822,0.000216458284000964,4.69403525193532,0,1,8.35,17.4,0,0,10,11,0,1,36,68
"286",2014-10-12,NA,1,NA,NA,NA,-122.496060040357,284.50465520223,1.05838202750134e-08,4.47167008121808,0,1,6.2,15.4,0,0,10,12,0,1,37,97
"287",2014-10-13,"Columbus Day",2,10,13,2014,-30.5602087307614,288.072579701742,3.73120831985337e-05,6.06519768635432,0,1,7.6,22.9,1,1,10,13,0,0,44,84
"288",2014-10-14,NA,3,NA,NA,NA,-22.2247324079168,293.237139383952,1.76985195139423e-05,9.40475120147069,0,1,5.7,26,0,0,10,14,0,0,36,95
"289",2014-10-15,NA,4,NA,NA,NA,-33.3254903102696,294.018065134684,0.000195684183078508,10.5690214832624,0,1,4.85,28.8,0,0,10,15,0,0,38,76
"290",2014-10-16,NA,5,NA,NA,NA,38.705875103264,288.765066782633,9.64798964560032e-05,5.04551296432813,1,0,8.55,26.9,0,0,10,16,0,0,39,87
"291",2014-10-17,NA,6,NA,NA,NA,65.6754882888659,288.648087819417,6.01145349795236e-08,6.34401118755341,1,0,5.75,24.7,0,0,10,17,0,0,39,88
"292",2014-10-18,NA,7,NA,NA,NA,87.5584388970393,288.215716044108,8.85028108392009e-08,8.68516182899475,1,0,5.5,23,0,0,10,18,0,0,42,80
"293",2014-10-19,NA,1,NA,NA,NA,134.86764522777,282.188884735107,2.79097883512658e-07,8.68957453966141,1,0,3.85,26.6,0,0,10,19,0,1,22,84
"294",2014-10-20,NA,2,NA,NA,NA,58.1229042852416,283.377815246582,2.60349863351061e-09,4.90493143598239,1,0,8,31.1,0,0,10,20,0,0,24,89
"295",2014-10-21,NA,3,NA,NA,NA,59.0320183865292,286.380671183268,2.20226356759667e-05,3.8959861745437,1,0,8.7,32.3,0,0,10,21,0,0,38,72
"296",2014-10-22,NA,4,NA,NA,NA,28.1264862982366,284.767203013102,0.00016511725455833,8.84492367506027,1,0,6,15.2,0,0,10,22,0,0,31,116
"297",2014-10-23,NA,5,NA,NA,NA,151.597075079617,284.464916229248,4.41578382985123e-06,11.8147579828898,1,0,3.8,26.2,0,0,10,23,0,1,37,88
"298",2014-10-24,NA,6,NA,NA,NA,134.20399804058,286.085389455159,1.70495378927216e-09,8.99174106121063,1,0,5.8,16.4,0,0,10,24,0,1,43,93
"299",2014-10-25,NA,7,NA,NA,NA,104.767393689424,285.860244750977,1.1420818718112e-11,7.49388297398885,1,0,10,26.9,0,0,10,25,0,1,40,86
"300",2014-10-26,NA,1,NA,NA,NA,110.448942325888,287.329575856527,3.79138324265819e-09,9.91670282681783,1,0,4.75,25.6,0,0,10,26,0,1,31,96
"301",2014-10-27,NA,2,NA,NA,NA,101.88795195725,285.698080698649,9.564330217767e-21,5.43180952469508,1,0,8.15,39,0,0,10,27,0,1,36,89
"302",2014-10-28,NA,3,NA,NA,NA,18.8629629619573,289.210936228434,3.02969893005891e-19,6.84902624289195,1,0,16.15,50.3,0,0,10,28,0,0,32,99
"303",2014-10-29,NA,4,NA,NA,NA,92.8183091068697,288.801598866781,3.06461331903837e-05,6.35949222246806,1,0,10.55,41.1,0,0,10,29,0,1,29,111
"304",2014-10-30,NA,5,NA,NA,NA,142.638119989229,283.119543711344,3.79509698481921e-08,5.44762007395426,1,0,6.8,23.9,0,0,10,30,0,1,34,96
"305",2014-10-31,NA,6,NA,NA,NA,-42.1045769808019,281.648756663005,4.09757111204575e-07,3.20244443913301,0,1,8.4,23.5,0,0,10,31,0,0,37,107
"306",2014-11-01,NA,7,NA,NA,NA,-94.7298185655217,280.558555603027,3.98306752534457e-05,8.57549053430557,0,1,5.1,12,0,0,11,1,1,1,45,74
"307",2014-11-02,NA,1,NA,NA,NA,156.01047575666,277.935375213623,3.94947747672791e-07,13.8176776170731,1,0,2.95,8.2,0,0,11,2,0,1,34,78
"308",2014-11-03,NA,2,NA,NA,NA,112.308060707247,279.741686503092,7.66187612395264e-12,8.19163252909978,1,0,7.6,46.4,0,0,11,3,0,1,30,78
"309",2014-11-04,NA,3,NA,NA,NA,50.7707831454625,285.773840586344,9.12906616150419e-12,6.26865830024083,1,0,17.05,47.1,0,0,11,4,0,0,31,65
"310",2014-11-05,NA,4,NA,NA,NA,71.4275477991006,286.603363037109,2.39773344434104e-08,5.94527379671733,1,0,15.05,44.6,0,0,11,5,0,0,35,83
"311",2014-11-06,NA,5,NA,NA,NA,19.6910530453743,285.166617075602,0.000170166442027645,4.49544293433428,1,0,18.85,33.5,0,0,11,6,0,0,32,80
"312",2014-11-07,NA,6,NA,NA,NA,121.775615185834,280.70427831014,1.20244639371473e-05,9.82741932074229,1,0,5.9,19.3,0,0,11,7,0,1,29,97
"313",2014-11-08,NA,7,NA,NA,NA,71.108308095184,277.101722717285,6.76768842818494e-09,5.78803250193596,1,0,6.55,24.6,0,0,11,8,0,0,41,61
"314",2014-11-09,NA,1,NA,NA,NA,77.0281858173726,281.079341888428,2.60057741267398e-08,5.16090229401986,1,0,12.6,33.6,0,0,11,9,0,0,36,81
"315",2014-11-10,NA,2,NA,NA,NA,-5.88050175502865,282.428853352865,2.04927872823058e-09,4.58318139115969,0,1,18.55,48.3,0,0,11,10,0,0,25,93
"316",2014-11-11,"Veterans Day",3,11,11,2014,-24.7409945415472,283.851640065511,2.6198337839863e-06,4.74395651121934,0,1,21.55,47,1,1,11,11,0,0,42,80
"317",2014-11-12,NA,4,NA,NA,NA,76.5079205064206,285.758721669515,4.73118623744995e-06,7.32450121641159,1,0,11.3,29.8,0,0,11,12,0,0,36,81
"318",2014-11-13,NA,5,NA,NA,NA,148.624866180615,276.576649983724,3.23051124837548e-05,5.72548274199168,1,0,12.05,17.6,0,0,11,13,0,1,30,73
"319",2014-11-14,NA,6,NA,NA,NA,127.362107672564,273.704601287842,2.51044784060165e-05,7.48884409666061,1,0,9.85,16.9,0,0,11,14,0,1,42,71
"320",2014-11-15,NA,7,NA,NA,NA,122.410133002196,273.31059773763,9.96632820715604e-09,6.00831649204095,1,0,12.55,38.1,0,0,11,15,0,1,37,71
"321",2014-11-16,NA,1,NA,NA,NA,1.37148890664131,275.972171783447,4.15102911362671e-06,5.42092874149481,1,0,14.35,36.2,0,0,11,16,0,0,37,52
"322",2014-11-17,NA,2,NA,NA,NA,8.89808926660381,278.116535186768,0.000347134431649465,6.25375892718633,1,0,11.45,30.5,0,0,11,17,0,0,26,75
"323",2014-11-18,NA,3,NA,NA,NA,109.269111183308,270.038358052572,5.07401172929652e-08,11.5786241690318,1,0,6.9,12.6,0,0,11,18,0,1,34,95
